number,opened_at,resolved_at,closed_at,short_description,description,category,subcategory,priority,urgency,impact,assignment_group,assigned_to,state,reassignment_count,reopen_count,contact_type,cmdb_ci,requesting_department,sla_due,made_sla
INC136300,2026-05-10 08:08:45,2026-05-18 00:50:08,2026-05-20 12:50:08,Endpoint security alert raised,Incident 136300: user reports crm issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via walk-up and was routed to Security Operations.,Security,Endpoint Alert,Sev4,3,3,Security Operations,Sara Thomas,Closed,0,0,Walk-up,Shared-Service,Operations,2026-05-14 08:08:45,True
INC136301,2026-05-29 09:19:09,2026-05-31 17:47:51,2026-06-01 00:47:51,Reporting database is slow,Incident 136301: user reports vpn issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Database Operations.,Database,PostgreSQL,Sev3,2,2,Database Operations,Daniel Kim,Closed,0,0,Self-service,Business-Service,Sales,2026-05-31 09:19:09,True
INC136302,2026-05-19 08:28:05,2026-05-21 14:35:33,2026-05-23 01:35:33,Finance application slow,Incident 136302: user reports exchange issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via email and was routed to Application Support.,Application,ERP,P3,2,2,Application Support,Vikram Singh,Closed,1,0,Email,ERP-Prod,Procurement,2026-05-21 08:28:05,True
INC136303,2026-05-27 11:39:23,2026-05-30 07:13:54,2026-06-01 03:13:54,not working,Incident 136303: user reports erp issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Collaboration Support.,Email,Calendar,Sev4,3,3,Collaboration Support,Asha Rao,Closed,2,0,Email,Outlook-Service,IT,2026-05-31 11:39:23,True
INC136304,2026-05-01 17:30:53,2026-05-02 03:23:06,2026-05-04 22:23:06,Batch job failed,Incident 136304: user reports hr portal issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Platform Engineering.,Collaboration,Meeting,P2,1,2,Platform Engineering,Daniel Kim,Closed,1,0,Email,Business-Service,Procurement,2026-05-02 05:30:53,True
INC136305,2026-05-13 17:04:39,2026-05-18 08:41:42,2026-05-18 20:41:42,Unexpected error in business application,Incident 136305: user reports exchange issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Monitoring.,Monitoring,Alert,P4,3,3,Monitoring,Priya Nair,Closed,2,0,Chat,Generic-App,Finance,2026-05-17 17:04:39,True
INC136306,2026-05-26 08:49:52,2026-05-26 15:17:22,2026-05-27 04:17:22,Monitor flickers after docking,Incident 136306: user reports exchange issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to End User Computing.,Hardware,Monitor,P2,1,2,End User Computing,Sara Thomas,Closed,1,0,Email,Printer,Customer Support,2026-05-26 20:49:52,True
INC136307,2026-05-15 09:38:48,2026-05-18 11:22:59,2026-05-21 00:22:59,Unexpected error in business application,Incident 136307: user reports vpn issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via email and was routed to End User Computing.,Printing,Print Quality,Sev4,3,3,End User Computing,Emily Stone,Closed,1,0,Email,Shared-Service,Operations,2026-05-19 09:38:48,True
INC136308,2026-05-12 08:50:48,2026-05-14 05:06:45,2026-05-14 22:06:45,Mailbox not syncing,Incident 136308: user reports erp issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Messaging.,Email,Mailbox,P3,2,2,Messaging,Priya Nair,Closed,1,0,Phone,Outlook-Service,Engineering,2026-05-14 08:50:48,True
INC136309,2026-05-19 08:16:30,2026-05-21 22:05:28,2026-05-22 04:05:28,Office application crashes,Incident 136309: user reports vpn issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Cloud Operations.,Software,Endpoint Client,Sev4,3,3,Cloud Operations,Sara Thomas,Closed,2,0,Chat,Chrome,HR,2026-05-23 08:16:30,True
INC136310,2026-05-13 09:14:27,2026-05-13 16:30:53,2026-05-16 08:30:53,Finance application slow,Incident 136310: user reports azure issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via email and was routed to Application Support.,Application,Finance App,Sev2,1,2,Application Support,Vikram Singh,Closed,0,0,Email,HR-Portal,Engineering,2026-05-13 21:14:27,True
INC136311,2026-05-21 11:23:58,2026-05-28 15:47:28,2026-05-30 21:47:28,ERP transaction fails,Incident 136311: user reports vpn issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via chat and was routed to Integration Support.,Application,HR Portal,P4,3,3,Integration Support,Vikram Singh,Closed,1,0,Chat,Finance-App,Engineering,2026-05-25 11:23:58,True
INC136312,2026-05-20 13:46:21,2026-05-27 10:14:34,2026-05-27 16:14:34,Outlook unavailable,Incident 136312: user reports exchange issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via email and was routed to Messaging.,Email,Distribution List,Sev4,3,3,Messaging,Sara Thomas,Closed,1,0,Email,Calendar,IT,2026-05-24 13:46:21,True
INC136313,2026-05-19 09:33:08,2026-05-21 07:42:06,2026-05-24 03:42:06,urgent,Incident 136313: user reports azure issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Network,DNS,Sev3,2,2,Network Operations,Kiran Joshi,Closed,0,0,Email,DNS-Cluster,Operations,2026-05-21 09:33:08,True
INC136314,2026-05-29 19:24:34,2026-06-03 22:00:19,2026-06-06 11:00:19,Service interruption reported,Incident 136314: user reports service portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Mainframe Operations.,Cloud,Azure,P4,3,3,Mainframe Operations,Asha Rao,Closed,2,0,Phone,Business-Service,Legal,2026-06-02 19:24:34,False
INC136315,2026-05-18 10:17:58,2026-05-20 08:03:31,2026-05-22 09:03:31,Endpoint security alert raised,Incident 136315: user reports azure issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Security Operations.,Security,Phishing,P4,3,3,Security Operations,Arjun Mehta,Closed,0,0,Phone,Shared-Service,Sales,2026-05-22 10:17:58,True
INC136316,2026-05-27 15:07:42,2026-05-29 21:57:44,2026-05-30 17:57:44,VPN disconnects during login,Incident 136316: user reports erp issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Network Operations.,Network,Firewall,Sev3,2,2,Network Operations,Owen Brooks,Closed,1,0,Phone,DNS-Cluster,Sales,2026-05-29 15:07:42,True
INC136317,2026-05-23 18:41:02,2026-05-27 05:39:43,2026-05-28 05:39:43,Endpoint client reports an error,Incident 136317: user reports hr portal issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via email and was routed to EU Software.,Software,OS,P4,3,3,EU Software,Arjun Mehta,Closed,1,0,Email,Endpoint-Agent,Operations,2026-05-27 18:41:02,True
INC136318,2026-05-21 13:27:24,2026-05-27 09:14:22,2026-05-29 01:14:22,Service interruption reported,Incident 136318: user reports vpn issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Platform Engineering.,Storage,NAS,Sev4,3,3,Platform Engineering,Priya Nair,Closed,1,0,Self-service,Generic-App,Finance,2026-05-25 13:27:24,True
INC136319,2026-05-22 12:25:02,2026-05-22 20:25:24,2026-05-24 01:25:24,Database access denied,Incident 136319: user reports aws issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Database Operations.,Database,SQL Server,Sev2,1,2,Database Operations,Vikram Singh,Closed,0,0,Email,Business-Service,Procurement,2026-05-23 00:25:02,True
INC136320,2026-05-02 10:27:49,2026-05-05 11:22:47,2026-05-05 13:22:47,Reporting database is slow,Incident 136320: user reports crm issue. Observed error HTTP-503. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Database Operations.,Database,PostgreSQL,Sev4,3,3,Database Operations,Asha Rao,Closed,0,0,Self-service,Generic-App,Operations,2026-05-06 10:27:49,True
INC136321,2026-05-27 10:54:37,2026-05-30 09:20:56,2026-05-31 02:20:56,not working,Incident 136321: user reports vpn issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Network,LAN,P4,3,3,Network Operations,Daniel Kim,Closed,0,0,Email,Core-Switch,Procurement,2026-05-31 10:54:37,True
INC136322,2026-05-19 10:28:47,2026-05-21 03:16:30,2026-05-22 15:16:30,Service interruption reported,Incident 136322: user reports azure issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via walk-up and was routed to Cloud Operations.,Cloud,AWS,Sev4,3,3,Cloud Operations,Kiran Joshi,Closed,0,0,Walk-up,Shared-Service,Operations,2026-05-23 10:28:47,True
INC136323,2026-05-21 11:05:33,2026-05-23 12:24:22,2026-05-25 04:24:22,Calendar invitations missing,Incident 136323: user reports crm issue. Observed error APP-771. Impact appears limited to the requesting department. Ticket originated via walk-up and was routed to Messaging.,Email,Outlook,P3,2,2,Messaging,Vikram Singh,Closed,1,1,Walk-up,Spam-Filter,HR,2026-05-23 11:05:33,True
INC136324,2026-05-11 10:46:24,2026-05-12 10:54:57,2026-05-13 00:54:57,CRM page returns an error,Incident 136324: user reports azure issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to Application Support.,Application,ERP,P4,3,3,Application Support,Emily Stone,Closed,0,0,Monitoring,CRM-Prod,Finance,2026-05-15 10:46:24,True
INC136325,2026-05-25 10:43:38,2026-05-28 20:38:00,2026-05-30 02:38:00,DNS lookup failures reported,Incident 136325: user reports finance app issue. Observed error DB-1205. Impact appears limited to the requesting department. Ticket originated via email and was routed to Database Operations.,Network,DNS,P4,3,3,Database Operations,Sara Thomas,Closed,2,1,Email,DNS-Cluster,Finance,2026-05-29 10:43:38,True
INC136326,2026-05-06 10:58:04,2026-05-09 02:49:30,2026-05-09 06:49:30,Desktop freezes during startup,Incident 136326: user reports vpn issue. Observed error AUTH-401. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to End User Computing.,Hardware,Printer,Sev4,3,3,End User Computing,Sara Thomas,Closed,0,0,Monitoring,Desktop,Operations,2026-05-10 10:58:04,True
INC136327,2026-05-10 23:10:17,2026-05-19 08:09:51,2026-05-21 11:09:51,Shared service unavailable,Incident 136327: user reports service portal issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via email and was routed to Platform Engineering.,Cloud,SaaS,Sev4,3,3,Platform Engineering,Kiran Joshi,Closed,1,0,Email,Business-Service,Sales,2026-05-14 23:10:17,True
INC136328,2026-05-24 22:56:21,2026-05-30 03:53:48,2026-05-30 07:53:48,Mailbox not syncing,Incident 136328: user reports exchange issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to Mainframe Operations.,Email,Calendar,P4,3,3,Mainframe Operations,Maya Chen,Closed,2,0,Self-service,Mail-Gateway,IT,2026-05-28 22:56:21,False
INC136329,2026-05-28 20:04:13,2026-05-31 06:33:53,2026-05-31 20:33:53,help!!!,Incident 136329: user reports crm issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via email and was routed to Network Operations.,Application,Service Portal,P4,3,3,Network Operations,Rahul Shah,Closed,1,0,Email,Service-Portal,Sales,2026-06-01 20:04:13,True
INC136330,2026-05-28 08:39:46,2026-05-30 21:32:18,2026-05-31 17:32:18,Shared service unavailable,Incident 136330: user reports vpn issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via self-service and was routed to End User Computing.,Printing,Scan,Sev3,2,2,End User Computing,Rahul Shah,Closed,0,0,Self-service,Business-Service,Customer Support,2026-05-30 08:39:46,True
INC136331,2026-05-21 16:45:17,2026-05-23 05:19:29,2026-05-25 09:19:29,Shared service unavailable,Incident 136331: user reports erp issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Cloud Operations.,Cloud,Azure,P3,2,2,Cloud Operations,Vikram Singh,Closed,1,2,Phone,Shared-Service,Sales,2026-05-23 16:45:17,True
INC136332,2026-05-31 10:00:49,2026-06-02 17:04:48,2026-06-04 22:04:48,Laptop will not boot,Incident 136332: user reports azure issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via email and was routed to End User Computing.,Hardware,Laptop,Sev4,3,3,End User Computing,Sara Thomas,Closed,0,0,Email,Monitor,Marketing,2026-06-04 10:00:49,True
INC136333,2026-05-18 09:29:28,2026-05-27 08:48:56,2026-05-29 22:48:56,Shared service unavailable,Incident 136333: user reports finance app issue. Observed error DNS-003. Impact appears limited to the requesting department. Ticket originated via walk-up and was routed to Service Desk.,Robotics,Warehouse Robot,Sev4,3,3,Service Desk,Owen Brooks,Closed,1,1,Walk-up,Business-Service,Sales,2026-05-22 09:29:28,True
INC136334,2026-05-12 05:11:18,2026-05-13 13:31:18,2026-05-14 07:31:18,Suspicious email reported,Incident 136334: user reports aws issue. Observed error ERR-1042. Impact appears limited to the requesting department. Ticket originated via phone and was routed to Security Operations.,Security,Certificate,P3,2,2,Security Operations,Maya Chen,Closed,0,0,Phone,Shared-Service,Customer Support,2026-05-14 05:11:18,True
INC136335,2026-05-29 12:42:31,2026-06-06 01:08:27,2026-06-08 07:08:27,User locked out after failed login,Incident 136335: user reports erp issue. Observed error TIMEOUT-408. Impact appears limited to the requesting department. Ticket originated via monitoring and was routed to Identity & Access.,Access,MFA,P4,3,3,Identity & Access,Maya Chen,Closed,1,0,Monitoring,Identity-Platform,Engineering,2026-06-02 12:42:31,True
